date,company,state,breach,org,records
5/22/2013,DepartmentofHomelandSecurity(CustomsandBorderProtectionImmigrationandCustomsEnforcement),DC,HACK,GOV,10000.0
5/23/2013,InstitutionalShareholderServices,MA,INSD,BSO,100.0
5/28/2013,Godiva,NY,PORT,BSR,2638.0
5/29/2013,JacksonHealthSystem,FL,PHYS,MED,1407.0
5/30/2013,CaliforniaDepartmentofDevelopmentalServices,CA,PORT,MED,18100.0
5/30/2013,UtahDivisionofMotorVehicles(DMV),UT,INSD,GOV,0.0
6/3/2013,ChamplainCollege,VT,PORT,EDU,14217.0
6/3/2013,HealthInformationTrustAlliance,TX,HACK,MED,111.0
6/5/2013,UniversityofMassachusetts-Amherst,MA,HACK,EDU,1700.0
6/6/2013,TownofBrookhaven,NY,DISC,GOV,78.0
6/7/2013,Raley'sSupermarket,CA,HACK,BSR,0.0
6/12/2013,WyndhamVacationOwnership,FL,INSD,BSR,0.0
6/12/2013,comScore,VA,DISC,BSR,0.0
6/19/2013,CityofHoustonAutomaticDataProcessing,TX,DISC,GOV,6300.0
6/19/2013,EphrataCommunityHospital,PA,INSD,MED,0.0
6/21/2013,GulfBreezeFamilyEyecare(SightandSunEyeworksGulfBreeze),FL,INSD,MED,0.0
6/24/2013,FloridaStateUniversityFloridaDepartmentofEducation,FL,DISC,EDU,47000.0
6/24/2013,KingCountySheriff'sOffice,WA,PORT,GOV,2300.0
7/3/2013,IndianaFamilyandSocialServicesAdministration(FSSA)RCRTechnologyCorporation,IN,DISC,GOV,3926.0
7/5/2013,MorningstarDocumentResearch,IL,HACK,BSF,182000.0
7/11/2013,TexasHealthHarrisMethodistHospitalFortWorthShred-it,TX,PHYS,MED,277000.0
7/11/2013,GuildfordCountySchoolsPageHighSchool,NC,DISC,EDU,456.0
7/12/2013,LongBeachMemorialMedicalCenter,CA,INSD,MED,2864.0
7/16/2013,GapBananaRepublic,CA,DISC,BSR,20.0
7/16/2013,CalvertInternalMedicineGroup,MD,DISC,MED,0.0
7/16/2013,AcademyStudios,CA,PHYS,BSO,0.0
7/17/2013,OfficeoftheMedicaidInspectorGeneral(OMIG),NY,INSD,MED,17743.0
7/18/2013,SouthShorePhysiciansP.C.,NY,INSD,MED,8000.0
7/18/2013,NASDAQ.com,NY,HACK,BSO,0.0
7/19/2013,UniversityofVirginiaAetnaHealthCare,VA,DISC,EDU,18700.0
7/23/2013,HenryFordHealthSystem,MI,PHYS,MED,15417.0
7/24/2013,NYCBikeShareCitibike,NY,DISC,BSR,1200.0
7/24/2013,Tinder,CA,DISC,BSO,0.0
7/25/2013,SecuritiesandExchangeCommission(SEC),DC,DISC,BSF,0.0
7/26/2013,St.Mary'sBank,NH,HACK,BSF,115775.0
7/26/2013,NASDAQOMXGroup,NY,INSD,BSF,0.0
7/29/2013,OregonHealth&ScienceUniversity(OHSU),OR,DISC,MED,3000.0
7/29/2013,FairfaxCountyPublicSchools,VA,PORT,MED,2000.0
7/29/2013,Wal-Mart,OK,CARD,BSR,0.0
7/30/2013,USAirwaysAdvancedDataProcessing,AZ,DISC,BSO,40000.0
7/30/2013,USAirwaysMcKessonCityofHoustonAutomaticDataProcessing(ADP)AlliedBartonSecurityServices,AZ,DISC,BSO,4500.0
7/31/2013,RockyMountainSpineClinic,CO,INSD,MED,532.0
8/2/2013,ClarkMemorialHospital,IN,DISC,MED,1087.0
8/7/2013,RetinalConsultantsMedicalGroup(Vitreo-RetinalMedicalGroup),CA,PORT,MED,1837.0
8/8/2013,USAirwaysGroup,AZ,HACK,BSO,7700.0
8/9/2013,NorthropGrunman,GA,HACK,BSO,70000.0
8/13/2013,CaledoniaHomeHealthandHospice,VT,PORT,MED,0.0
8/14/2013,MichiganDepartmentofCommunityHealthMichiganCancerConsortium,MI,HACK,MED,49000.0
8/15/2013,HarrisCounty,TX,HACK,GOV,16000.0
8/16/2013,FerrisStateUniversity,MI,HACK,EDU,62000.0
8/20/2013,LeagueofLegendsRiotGames,CA,HACK,BSO,120000.0
8/21/2013,HopeCommunityResources(HCR),AK,DISC,MED,3700.0
8/21/2013,EmoryUniversity,GA,HACK,EDU,0.0
8/22/2013,SanFranciscoStateUniversity-CollegeofExtendedLearning,CA,HACK,EDU,0.0
8/23/2013,HillAirForceBase,UT,DISC,GOV,500.0
8/27/2013,BonnevillePowerAdministration(BPA),OR,HACK,GOV,3100.0
8/27/2013,UniversityofMississippiMedicalCenter,MS,DISC,MED,2279.0
8/27/2013,TheNewYorkTimesMelbourneIT,NY,HACK,BSO,0.0
8/28/2013,AdvocateMedicalGroupAdvocateHealth,IL,STAT,MED,4000000.0
8/28/2013,MissouriCreditUnion,MO,DISC,BSF,39000.0
8/29/2013,RepublicServices,AZ,PORT,BSO,82160.0
8/29/2013,LabMD,GA,HACK,MED,9000.0
8/29/2013,UniversityofTexasTexasHealthScienceCenteratHoustonMedicalSchool,TX,PORT,MED,596.0
8/29/2013,MidwestSupplies,MN,HACK,BSR,0.0
8/30/2013,Olson&WhiteOrthodontics,MO,STAT,MED,10000.0
8/30/2013,HarborFreightTools,TX,HACK,BSR,300.0
8/30/2013,OspreyPacks,CO,HACK,BSR,0.0
8/31/2013,JohnF.KennedyInternationalAirport,NY,INSD,BSO,0.0
9/2/2013,CreativeBannerAssemblies,MN,HACK,BSO,232.0
9/3/2013,St.Anthony,MO,PORT,MED,2600.0
9/3/2013,InterContinentalMarkHopkinsSanFrancisco,CA,PORT,BSO,0.0
9/5/2013,BostonPublicSchool(BPS)PlasticCardSystems,MA,PORT,GOV,20000.0
9/5/2013,MedicalUniversityofSouthCarolina(MUSC)DreyerMedicalClinicBlackhawkConsultingGroup,SC,HACK,MED,10000.0
9/5/2013,NorthTexasComprehensiveSpineandPainCenter,TX,INSD,GOV,3000.0
9/6/2013,ConexisStateofVirginia,VA,DISC,EDU,13000.0
9/6/2013,GeorgiaDepartmentofLabor,GA,DISC,GOV,4457.0
9/6/2013,IllinoisDepartmentofHealthcareandFamilyServices,IL,DISC,MED,3100.0
9/6/2013,JamesA.HaleyVeteransHospital,FL,INSD,MED,106.0
9/7/2013,RocklandFederalCreditUnion,MA,HACK,BSF,0.0
9/10/2013,PierceCountyHousingAuthority,WA,DISC,BSO,979.0
9/10/2013,TrendNet,CA,HACK,BSR,700.0
9/10/2013,UniversityofSouthFlorida(USF)Health,FL,INSD,EDU,140.0
9/10/2013,OutdoorNetworkLLCBoats.netPartzilla.com,FL,HACK,BSR,0.0
9/11/2013,EdgewoodPartnersInsuranceCenter(EPIC),CA,PORT,BSF,0.0
9/13/2013,MNsure,MN,DISC,MED,2400.0
9/13/2013,Argotec,MA,UNKN,BSR,0.0
9/15/2013,InternationalSOSAssistance,PA,HACK,GOV,0.0
9/19/2013,DiscountMugs.com(BELUSALLC),FL,HACK,BSR,0.0
9/20/2013,MurphyUSA,AR,CARD,BSR,0.0
9/26/2013,LexisNexisDun&BradstreetKrollBackgroundAmerica,NJ,HACK,BSO,0.0
9/28/2013,StateFarm,IL,INSD,BSF,687.0
9/28/2013,ICGAmerica(AmazingClubsGames2UFlyingNoodleMonsterBrewTexasIronsCaliforniaReds),TX,HACK,BSO,0.0
10/1/2013,R.T.JonesCapitalEquitiesManagement,MO,HACK,BSF,800.0
10/1/2013,McHenryCountyCollegeEllucian,IL,DISC,EDU,0.0
10/2/2013,SantaClaraValleyMedicalCenter,CA,PORT,MED,571.0
10/3/2013,Tri-StateSurgicalAssociates,MD,INSD,MED,433.0
10/4/2013,AdobePRNewswireNationalWhiteCollarCrimeCenter,CA,HACK,BSR,2900000.0
10/4/2013,NHCHealthcareOakRidge,TN,PORT,MED,0.0
10/4/2013,PLSFinancialServices,IL,DISC,BSF,0.0
10/4/2013,BellHelicopter,TX,HACK,BSO,0.0
10/6/2013,CaroMontHealth,NC,DISC,MED,1310.0
10/7/2013,Walgreens,CA,STAT,BSR,0.0
10/8/2013,SaintLouisUniversityTenetHealthcareCorporationSSMHealthCare,MO,HACK,MED,3000.0
10/8/2013,RothmanInstitute(ReconstructiveOrthopaedicAssociates),PA,INSD,MED,2350.0
10/9/2013,HolyCrossHospital,FL,INSD,MED,9900.0
10/9/2013,UniversityofCaliforniaSanFranciscoMedicalCenter(UCSF),CA,PORT,MED,3541.0
10/9/2013,MinnesotaCountiesInsuranceTrust,MN,INSD,BSF,3000.0
10/10/2013,CityofWichita-ElectronicProcurementWebsite,KS,HACK,GOV,29000.0
10/10/2013,Nordstrom,FL,CARD,BSR,0.0
10/10/2013,PetrochemInsulationASRCEnergyServices,CA,PORT,BSO,0.0
10/11/2013,HopeFamilyHealth,TN,PORT,MED,8000.0
10/11/2013,GoogleChrome,CA,DISC,BSO,0.0
10/11/2013,MontereyCountyDepartmentofSocialServices,CA,HACK,GOV,0.0
10/12/2013,GordonSupplyCompany,PA,HACK,BSF,400.0
10/13/2013,PRNewswire,NY,HACK,BSO,0.0
10/17/2013,CaliforniaStateUniversitySacramento(SacramentoStateUniversity),CA,HACK,EDU,1800.0
10/17/2013,Ouidad,CT,HACK,BSR,0.0
10/18/2013,BrowardHealthMedicalCenter,FL,INSD,MED,960.0
10/18/2013,LongIslandRailRoad,NY,CARD,BSR,0.0
10/19/2013,HospiceoftheChesapeake,MD,INSD,MED,7035.0
10/21/2013,CourtVentures,CA,INSD,BSO,3100000.0
10/22/2013,AHMCHealthcare,CA,PORT,MED,73000.0
10/22/2013,SetonMcCarthyClinicSetonHealthcareFamily,TX,PORT,MED,5500.0
10/22/2013,Aaron's,GA,DISC,BSR,0.0
10/23/2013,UniversityofSouthernMaine,ME,PHYS,EDU,0.0
10/29/2013,MongoHQ,CA,HACK,BSO,0.0
10/31/2013,MilwaukeePublicSchoolDistrictExpressScripts,WI,DISC,EDU,6000.0
10/31/2013,ParagonBenefits,GA,INSD,BSO,5232.0
10/31/2013,BooneHospitalCenter,MO,INSD,MED,125.0
11/4/2013,CorporateCarOnline.com,MO,HACK,BSO,850000.0
11/7/2013,DepartmentofEconomicOpportunity,FL,DISC,GOV,45.0
11/8/2013,BaltimoreCounty,MD,INSD,GOV,12000.0
11/8/2013,NorthCarolinaDepartmentofHealthandHumanServices,NC,DISC,GOV,1300.0
11/8/2013,StandardInsuranceCompany,OR,DISC,BSF,0.0
11/11/2013,CityJeffersonville,IN,DISC,GOV,311.0
11/11/2013,NewYorkCityPoliceDepartment,NY,INSD,GOV,30.0
11/15/2013,DynacareLaboratoryFroedtertHealthWorkforceHealthCityofMilwaukee,WI,PORT,MED,9414.0
11/15/2013,GreencastleCommunitySchoolCorporation,IN,HACK,EDU,0.0
11/17/2013,CMEGroupCMEClearPort,IL,HACK,BSF,0.0
11/20/2013,GitHub,CA,HACK,BSO,0.0
11/21/2013,ClarityMediaGroup,CO,PORT,BSO,0.0
11/22/2013,RedwoodMemorialHospital,CA,PORT,MED,1039.0
11/25/2013,CrownCastleInternationalCorp,PA,HACK,BSO,0.0
11/26/2013,AnthemBlueCross,CA,DISC,MED,24500.0
11/26/2013,URMStores,WA,HACK,BSR,0.0
11/27/2013,MaricopaCountyCommunityCollegeDistrict,AZ,UNKN,EDU,2490000.0
11/27/2013,CaliforniaEmploymentDevelopmentDepartment,CA,DISC,GOV,0.0
11/28/2013,FloridaDigestiveHealthSpecialists,FL,INSD,MED,4400.0
11/28/2013,TheFlamingoResortandSpa,CA,HACK,BSO,0.0
11/29/2013,UniversityofWashingtonMedicine,WA,HACK,MED,90000.0
12/3/2013,MadeInOregon,OR,HACK,BSR,1700.0
12/6/2013,HoustonMethodistHospital,TX,PORT,MED,1300.0
12/9/2013,SouthernIllinoisUniversity(SIU)HealthCare,IL,PORT,MED,1891.0
12/11/2013,LosAngelesGay&LesbianCenter,CA,HACK,NGO,59000.0
12/12/2013,inSyncCottageHospitalCottageHealthSystem,CA,DISC,MED,32755.0
12/12/2013,BostonConventionandExhibitionCenter,MA,CARD,BSO,300.0
12/13/2013,TargetCorp.,MN,HACK,BSR,40000000.0
12/13/2013,TheUniversityofConnecticut(UConn)HealthCenter,CT,INSD,MED,164.0
12/14/2013,Bailey'sHealthCenter,VA,DISC,MED,1499.0
12/16/2013,TennesseeDepartmentofTreasury,TN,INSD,GOV,6300.0
12/17/2013,ColoradoGovernor'sOfficeofInformationTechnology,CO,PORT,GOV,18800.0
12/17/2013,RadnorSchoolDistrict,PA,DISC,EDU,2000.0
12/17/2013,JonathanM.WainwrightMemorialVAMedicalCenter,WA,DISC,MED,1519.0
12/17/2013,U.S.FederalElectionCommission(FEC),DC,HACK,GOV,0.0
12/18/2013,WashingtonPost,DC,HACK,BSO,0.0
12/20/2013,TennovaCardiology,TN,PORT,MED,2777.0
12/21/2013,DeLoach&WilliamsonSouthCarolinaHealthInsurancePool,SC,PORT,MED,0.0
12/24/2013,LakesLiquor,MN,UNKN,BSR,0.0
12/27/2013,BriarGroup,MA,HACK,BSO,0.0
12/27/2013,ColoradoCommunityHealthAlliance(CCHA),CO,INSD,MED,0.0
12/29/2013,RiversideHealthSystem,VA,INSD,MED,919.0
1/1/2014,Skypebreach,WA,HACK,BSO,0.0
1/2/2014,StraightDopeMessageBoard,IL,HACK,BSO,0.0
1/7/2014,RiskSolutionsInternationalLLCLoudounCountyPublicSchools,VA,DISC,EDU,0.0
1/10/2014,NeimanMarcus,TX,HACK,BSR,1100000.0
1/10/2014,AlamanceCountyDepartmentofSocialServices,NC,INSD,GOV,33.0
1/14/2014,NORCOM-NorthEastKingCountyRegionalPublicSafetyCommunicationAgency,WA,HACK,GOV,6000.0
1/14/2014,SouthwestGeneralHealthCenter,OH,PHYS,MED,480.0
1/15/2014,SouthCarolinaDepartmentofEmploymentandWorkforce,SC,INSD,GOV,4658.0
1/17/2014,E-BenefitsDepartmentofVeteranAffairs,DC,UNKN,GOV,0.0
1/25/2014,MichaelsStores,TX,HACK,BSR,2600000.0
2/8/2014,Medtronic,MN,HACK,MED,0.0
2/10/2014,UniversityofMiamiHealthSystem,FL,PHYS,MED,13000.0
2/12/2014,LasVegasSandsHotelsandCasinos,NV,HACK,BSO,0.0
2/14/2014,Forbes.com,NY,HACK,BSO,0.0
2/15/2014,Kickstarter,NY,HACK,BSO,0.0
2/26/2014,IndianaUniversity,IN,HACK,EDU,146000.0
2/28/2014,Sears,IL,HACK,BSR,0.0
3/3/2014,CityofDetroit,MI,HACK,GOV,1700.0
3/3/2014,VariousTaxiCabCompaniesinChicago,IL,HACK,BSO,466.0
3/3/2014,Mt.Gox-WorldsLargestBitcoinExchange,Tokyo,HACK,BSF,0.0
3/4/2014,Smucker's,OH,HACK,BSR,0.0
3/5/2014,SallyBeautySupply,TX,HACK,BSR,25000.0
3/5/2014,PointParkUniversity,PA,UNKN,EDU,1800.0
3/6/2014,NorthDakotaUniversity,ND,HACK,EDU,290780.0
3/7/2014,JohnHopkinsUniversity,MD,HACK,EDU,1307.0
3/10/2014,Statista,NY,HACK,BSO,50000.0
3/11/2014,EmoryDialysisCenterpartofEmoryClinic,GA,PORT,MED,826.0
3/11/2014,CornerstoneHealthCare,NC,PORT,MED,548.0
3/12/2014,NoMoreRack.com,NY,HACK,BSR,0.0
3/13/2014,DetroitMedicalCenter-HarperUniversityHospital,MI,INSD,MED,1087.0
3/14/2014,HealthSourceofOhio,OH,PHYS,MED,8800.0
3/17/2014,ServiceCoordination,MD,HACK,MED,9700.0
3/17/2014,ELightBulbs.com,MN,HACK,BSR,0.0
3/17/2014,Kichlerlightinglights.com,NY,HACK,BSR,0.0
3/18/2014,IRS,PA,INSD,GOV,20000.0
3/18/2014,HickoryGroveGasStation,OH,HACK,BSR,300.0
3/27/2014,TheUniversityofWisconsin-Parkside,WI,HACK,EDU,15000.0
3/27/2014,OrlandoHealth'sArnoldPalmerMedicalCenter,FL,PORT,MED,586.0
3/28/2014,PalomarHealth,CA,PORT,MED,5000.0
4/2/2014,Boxee,NJ,HACK,BSO,158128.0
4/7/2014,Deltek,VA,HACK,GOV,80000.0
4/11/2014,UniversityUrologyP.C.,TN,PHYS,MED,1144.0
4/17/2014,AaronBrothers,TX,HACK,BSR,400000.0
4/18/2014,UniversityPittsburghMedicalCenter,PA,HACK,MED,62000.0
4/28/2014,AOL,NY,HACK,BSO,0.0
5/5/2014,UMASSMemorialMedicalCenter(UMMMC),MA,INSD,MED,14100.0
5/6/2014,MolinaHealthcare,CA,PHYS,MED,5000.0
5/8/2014,BoulderCommunityHealth,CO,PHYS,MED,16.0
5/9/2014,BaylorRegionalMedicalCenter,TX,HACK,MED,1981.0
5/19/2014,SafetyFirst,NJ,DISC,BSO,35000.0
5/22/2014,LowesCorporation,NC,DISC,BSR,35000.0
5/27/2014,MidwestWomensHealthcareSpecialists,MO,PHYS,MED,1500.0
5/28/2014,PromedicaBayParkHospital,OH,INSD,MED,500.0
5/28/2014,PrecisionPlanting,IL,HACK,BSO,0.0
5/29/2014,MontanaHealthDepartment,MT,HACK,MED,0.0
5/30/2014,ArkansasStateUniversityCollegeofEducationandBehavioralScience'sDepartmentofChildhoodServices,AR,HACK,EDU,50000.0
6/4/2014,MidwestUrologicalGroup,IL,PORT,MED,0.0
6/5/2014,Highmark,PA,DISC,BSF,3675.0
6/6/2014,PennStateMiltonS.HersheyMedicalCenter,PA,INSD,MED,1801.0
6/6/2014,Miami-DadeCounty,FL,UNKN,GOV,0.0
6/10/2014,St.FrancisHospital,GA,DISC,MED,1175.0
6/10/2014,AccessHealthCT,CT,INSD,BSF,413.0
6/19/2014,Rady'sChildrensHospital,CA,DISC,MED,14100.0
6/21/2014,NRADMedicalAssociates,NY,INSD,MED,96998.0
6/23/2014,SilkRoad/U.SMarshallService,DC,HACK,BSF,40.0
6/26/2014,SplashCarWash,CT,HACK,BSR,120000.0
6/26/2014,OrangePublicSchoolDistrict,NJ,HACK,EDU,0.0
6/30/2014,ButlerUniversity,IN,HACK,EDU,163000.0
6/30/2014,SanAntonioMetropolitanHealthDistrict,TX,PORT,MED,300.0
7/2/2014,GoldmanSachs,NY,DISC,BSF,0.0
7/4/2014,St.VincentBreastCenter,IN,DISC,MED,63000.0
7/8/2014,TheHoustonianHotelClubandSpa,TX,HACK,BSO,0.0
7/8/2014,ParkHillSchoolDistrict,MO,INSD,EDU,0.0
7/9/2014,OfficeofPersonnelManagement,DC,HACK,GOV,0.0
7/10/2014,UniversityDevelopmentandAlumniRelationsatthePennStateCollegeofMedicine,PA,HACK,EDU,1176.0
7/11/2014,EpsilonDataManagementLLC,TX,HACK,BSO,0.0
7/11/2014,LockheedMartin,TX,HACK,BSO,0.0
7/11/2014,UniversityofIllinoisChicago,IL,HACK,EDU,0.0
7/14/2014,Orangeburg-CalhounTechnicalCollege,SC,PORT,EDU,20000.0
7/14/2014,CNET,NY,HACK,BSO,0.0
7/16/2014,DouglasCountySchoolDistrict,CO,PORT,EDU,0.0
7/17/2014,TotalBank,FL,HACK,BSF,72500.0
7/18/2014,PennMedicineRittenhouse,PA,PHYS,MED,661.0
7/22/2014,Vice.com,NY,HACK,BSO,0.0
7/23/2014,WallStreetJournal,NY,HACK,BSO,0.0
7/30/2014,RiteAidPharmacy,WA,PHYS,BSR,521.0
7/30/2014,CVS/Caremark,GA,DISC,BSR,350.0
8/12/2014,OrthopaedicSpecialtyInstituteMedicalGroup,CA,PHYS,MED,49000.0
8/15/2014,Albertsons/ABAcquisitionsLLC,ID,HACK,BSO,0.0
8/15/2014,Supervalue,MN,HACK,BSO,0.0
8/18/2014,CommunityHealthSystems,TN,HACK,MED,4500000.0
8/22/2014,Cedars-SinaiMedicalCenterLosAngeles,CA,PORT,MED,33136.0
8/22/2014,USInvestigationsServices(USIS),VA,HACK,GOV,25000.0
8/26/2014,MilpitasKnightsPALYouthFootball,CA,PHYS,BSO,80.0
8/27/2014,DairyQueen,MN,HACK,BSR,0.0
8/28/2014,J.PMorganChase,NY,HACK,BSF,76000000.0
8/29/2014,MemorialHermannHospital,TX,INSD,MED,10604.0
9/4/2014,Healthcare.gov,DC,HACK,GOV,0.0
9/9/2014,BeefO'Brady'sRestaurants,FL,HACK,BSO,0.0
9/10/2014,BartellHotels,CA,HACK,BSO,55000.0
10/1/2014,ProvoCitySchoolDistrict,UT,HACK,EDU,1400.0
10/1/2014,FortHaysStateUniversity,KS,DISC,EDU,138.0
10/3/2014,MountSinaiBethIsrael,NY,PORT,MED,10790.0
10/3/2014,TouchstoneMedicalImaging,TN,DISC,MED,0.0
10/9/2014,SouthTexasVeteransHealthCareSystem,TX,DISC,MED,4000.0
10/10/2014,OregonEmploymentDepartment/WorkSourceOregon,OR,HACK,GOV,850000.0
10/10/2014,DepartmentofHumanServices'OfficeofBehavioralHealthDenver,CO,DISC,GOV,15000.0
10/10/2014,SearsHoldingCompany/K-Mart,IL,HACK,BSR,0.0
10/13/2014,Snapsaved.com,CA,HACK,BSO,200000.0
10/13/2014,OakParkMedicalCenter,MI,DISC,MED,0.0
10/14/2014,NovantHealthGaffneyFamilyMedicalCare,SC,PORT,MED,0.0
10/20/2014,Staples,MA,HACK,BSR,1200000.0
11/4/2014,Hilton/HiltonHonorsProgram,VA,HACK,BSO,0.0
11/7/2014,JessieTriceCommunityHealthCenter,FL,HACK,MED,8000.0
11/10/2014,USPostalService,DC,HACK,GOV,800000.0
11/10/2014,CentralDermatologyCenter,NC,HACK,MED,0.0
11/12/2014,OnsiteHealthDiagnostics,TX,HACK,MED,60582.0
11/13/2014,U.S.WeatherSystem,DC,HACK,GOV,0.0
11/14/2014,SeattlePublicSchools,WA,DISC,EDU,8000.0
11/14/2014,ConeHealth,NC,DISC,MED,2076.0
11/17/2014,USStateDepartment,DC,HACK,GOV,0.0
11/24/2014,SonyPictures,NY,HACK,BSO,47000.0
11/25/2014,TexasHealthandHumanServices,TX,DISC,GOV,2000000.0
11/28/2014,UniversityHospitals,OH,INSD,MED,692.0
12/2/2014,DallasFire-Rescue,TX,PORT,MED,0.0
12/5/2014,BebeRetail,CA,HACK,BSR,0.0
12/18/2014,KeyPointGovernmentSolutions,VA,HACK,BSO,48439.0
1/2/2015,Chic-Fil-A,GA,HACK,BSO,0.0
1/5/2015,MorganStanley,NY,INSD,BSF,350000.0
1/21/2015,MountPleasantSchoolDistrict,TX,HACK,EDU,915.0
1/21/2015,SungloHomeHealthServices,TX,PORT,MED,0.0
2/1/2015,CitiStorage,NY,PHYS,BSO,0.0
2/5/2015,Anthem,IN,HACK,BSF,80000000.0
2/17/2015,EscondidoUnionSchoolDistrict,CA,PORT,EDU,0.0
2/18/2015,TheOfficeofJebBush,FL,DISC,BSO,12000.0
2/24/2015,TheUrbanInstitute,DC,HACK,BSO,700000.0
2/24/2015,CathrineSteinbornDentist,CA,PORT,MED,0.0
2/25/2015,LimeCrime,NY,HACK,BSO,0.0
2/27/2015,UberTechnologies,CA,HACK,BSO,50000.0
2/27/2015,BulkReefSupply,MN,HACK,BSO,0.0
3/2/2015,PiedmontAdvantageCreditUnion,NC,PORT,BSF,0.0
3/3/2015,"Toys""R""Us",NJ,HACK,BSR,0.0
3/3/2015,PioneerBank,NY,PORT,BSF,0.0
3/16/2015,AdvantageDental,WA,HACK,MED,151626.0
3/16/2015,BistroBurger,CA,HACK,BSO,0.0
3/17/2015,PremeraBlueCross,WA,HACK,BSF,11000000.0
4/3/2015,Microsoft/XboxOne,WA,HACK,BSO,11266.0
4/13/2015,GrapevinePoliceDepartments,TX,HACK,GOV,0.0
4/14/2015,DamariscottaCountySherrifsDepartment,ME,HACK,GOV,0.0
5/12/2015,Starbucks,WA,HACK,BSR,0.0
5/15/2015,PennStateCollegeofEngineering,PA,HACK,EDU,18000.0
5/22/2015,AdultFriendFinder(ownedbyPenthouseMedia),FL,HACK,BSO,3500000.0
6/4/2015,OfficeofPersonnelManagement(OPM),DC,HACK,GOV,21500000.0
6/15/2015,LastPass,VA,HACK,BSO,0.0
6/16/2015,HoustonAstros,TX,HACK,BSO,0.0
6/29/2015,StateDepartment,DC,INSD,GOV,0.0
7/17/2015,UCLAHealthSystem,CA,HACK,MED,4500000.0
7/18/2015,CVSPharmacyImperialBeach,CA,INSD,BSR,100.0
7/20/2015,PNIDigitalMedia,British Columbia,HACK,BSO,0.0
8/3/2015,VeteransAffairsHospitalSouthDakota,SD,PHYS,MED,1100.0
8/19/2015,Web.com,FL,HACK,BSO,93000.0
9/2/2015,HeritageFoundation,DC,HACK,BSO,0.0
9/10/2015,ExcellusBlueCrossBlueShield,NY,HACK,BSF,10000000.0
9/15/2015,LSUHealthNewOrleansSchoolofMedicine,LA,PORT,EDU,5000.0
9/17/2015,KardashianWebsite,CA,HACK,BSO,663200.0
9/21/2015,SystemaSoftware,CA,HACK,BSO,1500000.0
9/25/2015,GingerBlossom,MA,PHYS,BSO,0.0
9/27/2015,BigBlueBus,CA,HACK,BSO,0.0
9/28/2015,PaloAltoVAHealthCareSystem,VA,DISC,MED,0.0
10/3/2015,SentaraHeartHospital,VA,INSD,MED,1040.0
10/6/2015,LakeNormanHighSchool,CA,DISC,EDU,0.0
10/7/2015,LoopPay,MA,HACK,BSO,0.0
10/9/2015,E-Trade,NY,HACK,BSF,31000.0
10/9/2015,Humana,WI,PORT,BSF,2800.0
10/9/2015,CarePlusHealthPlans,FL,DISC,BSF,1400.0
10/9/2015,America'sThriftStores,GA,HACK,BSO,0.0
10/12/2015,DowJones&Company,NY,HACK,BSF,3500.0
10/13/2015,Uber,CA,DISC,BSO,674.0
10/13/2015,StreetsofNewYork,AZ,HACK,BSO,200.0
10/13/2015,UniformedServicesUniversity,MD,HACK,EDU,0.0
10/13/2015,PeppermillResortSpa&Casino,NV,HACK,BSO,0.0
10/16/2015,DepartmentofHealthandHumanServices,NC,DISC,MED,1615.0
10/22/2015,OsceolaCountyJuvenileDivisionCourtofClerks,FL,DISC,GOV,0.0
10/22/2015,OsceolaCountyJuvenileDivisionClerkofCourts,FL,DISC,GOV,0.0
10/22/2015,Xero,CA,HACK,BSO,0.0
11/9/2015,Comcast,CA,HACK,BSO,590000.0
11/17/2015,DallasCountyTexas,TX,DISC,GOV,0.0
11/18/2015,SecretaryofStateBrianKemp,GA,DISC,GOV,6000000.0
11/20/2015,StarwoodHotels,CT,HACK,BSO,0.0
11/23/2015,YellowfrontGrocery,ME,HACK,BSR,3000.0
11/23/2015,CoxCommunications,GA,HACK,BSO,0.0
11/23/2015,JeffersonCountyTexas,TX,DISC,GOV,0.0
11/27/2015,DeKalbCountySchoolSystem,GA,DISC,EDU,0.0
11/30/2015,VTech,IL,HACK,BSO,5100000.0
12/3/2015,DoverSchoolDistrict,MA,PHYS,EDU,160.0
12/4/2015,BlueCrossBlueShieldofNebraska,NE,DISC,BSF,1872.0
12/8/2015,MiddlesexHospital,CT,HACK,MED,946.0
12/8/2015,CMEbarLLC(ElephantBarrestaurants),TX,HACK,BSO,0.0
12/15/2015,RiversCasino,PA,HACK,BSO,0.0
12/17/2015,Landry's,TX,HACK,BSO,0.0
12/18/2015,CottonwoodComfortDental,NM,PHYS,MED,0.0
12/21/2015,FoxRiverCounselingCenter,WI,PORT,MED,509.0
12/21/2015,RadiologyRegionalCenter,FL,PHYS,MED,0.0
12/21/2015,JuniperNetwork,CA,HACK,BSO,0.0
12/24/2015,Livestream,NY,HACK,BSO,0.0
12/27/2015,QuincyCreditUnion,MA,HACK,BSF,670.0
12/28/2015,OregonDepartmentofVeteransAffair,OR,DISC,GOV,967.0
1/4/2016,Regional,OH,PORT,GOV,50000.0
1/5/2016,SouthernNewHampshireUniversity,NH,DISC,EDU,140000.0
1/6/2016,IndianaUniversityHealthArnettHospital,IN,PORT,MED,0.0
1/6/2016,McFadden,AZ,CARD,BSO,0.0
1/8/2016,TimeWarnerCable,CA,HACK,BSO,320000.0
1/13/2016,TaxAct,IA,HACK,BSF,450.0
